t
0.0000000000000000
0.0286643115577889
0.0573286231155779
0.0859929346733668
0.1146572462311558
0.1433215577889447
0.1719858693467337
0.2006501809045226
0.2293144924623116
0.2579788040201005
0.2866431155778894
0.3153074271356784
0.3439717386934674
0.3726360502512563
0.4013003618090452
0.4299646733668341
0.4586289849246231
0.4872932964824121
0.5159576080402010
0.5446219195979900
0.5732862311557788
0.6019505427135678
0.6306148542713568
0.6592791658291457
0.6879434773869347
0.7166077889447237
0.7452721005025126
0.7739364120603014
0.8026007236180904
0.8312650351758794
0.8599293467336683
0.8885936582914573
0.9172579698492462
0.9459222814070352
0.9745865929648242
1.0032509045226130
1.0319152160804019
1.0605795276381911
1.0892438391959800
1.1179081507537687
1.1465724623115576
1.1752367738693468
1.2039010854271357
1.2325653969849246
1.2612297085427135
1.2898940201005027
1.3185583316582914
1.3472226432160803
1.3758869547738695
1.4045512663316582
1.4332155778894473
1.4618798894472360
1.4905442010050252
1.5192085125628141
1.5478728241206028
1.5765371356783919
1.6052014472361809
1.6338657587939698
1.6625300703517587
1.6911943819095479
1.7198586934673366
1.7485230050251255
1.7771873165829146
1.8058516281407033
1.8345159396984925
1.8631802512562814
1.8918445628140703
1.9205088743718592
1.9491731859296484
1.9778374974874371
2.0065018090452260
2.0351661206030149
2.0638304321608039
2.0924947437185928
2.1211590552763822
2.1498233668341706
2.1784876783919600
2.2071519899497489
2.2358163015075374
2.2644806130653268
2.2931449246231153
2.3218092361809046
2.3504735477386935
2.3791378592964820
2.4078021708542714
2.4364664824120603
2.4651307939698492
2.4937951055276382
2.5224594170854271
2.5511237286432160
2.5797880402010054
2.6084523517587939
2.6371166633165828
2.6657809748743717
2.6944452864321606
2.7231095979899500
2.7517739095477389
2.7804382211055274
2.8091025326633163
2.8377668442211053
2.8664311557788946
2.8950954673366835
2.9237597788944720
2.9524240904522610
2.9810884020100503
3.0097527135678392
3.0384170251256282
3.0670813366834171
3.0957456482412056
3.1244099597989949
3.1530742713567839
3.1817385829145728
3.2104028944723617
3.2390672060301511
3.2677315175879396
3.2963958291457285
3.3250601407035174
3.3537244522613063
3.3823887638190957
3.4110530753768846
3.4397173869346731
3.4683816984924620
3.4970460100502510
3.5257103216080403
3.5543746331658292
3.5830389447236182
3.6117032562814066
3.6403675678391960
3.6690318793969849
3.6976961909547739
3.7263605025125628
3.7550248140703513
3.7836891256281406
3.8123534371859296
3.8410177487437185
3.8696820603015074
3.8983463718592968
3.9270106834170853
3.9556749949748742
3.9843393065326631
4.0130036180904520
4.0416679296482414
4.0703322412060299
4.0989965527638184
4.1276608643216077
4.1563251758793971
4.1849894874371856
4.2136537989949749
4.2423181105527643
4.2709824221105528
4.2996467336683413
4.3283110452261306
4.3569753567839200
4.3856396683417085
4.4143039798994979
4.4429682914572863
4.4716326030150748
4.5002969145728642
4.5289612261306536
4.5576255376884420
4.5862898492462305
4.6149541608040199
4.6436184723618092
4.6722827839195977
4.7009470954773871
4.7296114070351756
4.7582757185929641
4.7869400301507534
4.8156043417085428
4.8442686532663313
4.8729329648241206
4.9015972763819100
4.9302615879396985
4.9589258994974870
4.9875902110552763
5.0162545226130657
5.0449188341708542
5.0735831457286436
5.1022474572864320
5.1309117688442205
5.1595760804020108
5.1882403919597992
5.2169047035175877
5.2455690150753771
5.2742333266331656
5.3028976381909549
5.3315619497487434
5.3602262613065319
5.3888905728643213
5.4175548844221098
5.4462191959799000
5.4748835075376885
5.5035478190954779
5.5322121306532663
5.5608764422110548
5.5895407537688442
5.6182050653266327
5.6468693768844229
5.6755336884422105
5.7041979999999999
